Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),NaturalGas:Facility(kBtu),Propane:Facility(kBtu),FuelOilNo2:Facility(kBtu),OtherFuels:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),ExteriorEquipment:Electricity(),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(),HeatRejection:Electricity(kWh),HeatRejection:NaturalGas(kBtu),Heating:NaturalGas(kBtu),WaterSystems:NaturalGas(kBtu),InteriorEquipment:NaturalGas(kBtu),HeatRejection:Propane(kBtu),Heating:Propane(kBtu),WaterSystems:Propane(kBtu),InteriorEquipment:Propane(kBtu),HeatRejection:FuelOilNo2(kBtu),Heating:FuelOilNo2(kBtu),WaterSystems:FuelOilNo2(kBtu),InteriorEquipment:FuelOilNo2(kBtu),HeatRejection:OtherFuels(kBtu),Heating:OtherFuels(kBtu),WaterSystems:OtherFuels(kBtu),InteriorEquipment:OtherFuels(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV 2 CLG COIL(W),1 ZONE VAV 3 CLG COIL(W),1 ZONE VAV 4 CLG COIL(W),1 ZONE VAV 5 CLG COIL(W),1 ZONE VAV CLG COIL(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV 2 MAIN HTG COIL(W),1 ZONE VAV 3 MAIN HTG COIL(W),1 ZONE VAV 4 MAIN HTG COIL(W),1 ZONE VAV 5 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 2 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),BUILDING STORY 4 THERMALZONE REHEAT COIL(W),BUILDING STORY 5 THERMALZONE REHEAT COIL(W),BUILDING STORY 6 THERMALZONE REHEAT COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),,Cooling Coil Ice Thermal Storage End Fraction(),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
1/2/2017 20:00,209.5875277,0,127.8173416,0,0,0,2.563399233,0,87.89489768,36.42172013,78.12879794,0,0.238394468,4.248366436,0,0.091951777,0,69.71498746,58.10235414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749.831197,0,0,0,0,0,0,7216.775989,0,0,0,0,0,0,0,209.5875277,209.5875277,0,232.8750307,0,209.5875277,232.8750307,0,193.8581,0,0,209.58752,193.858,0,15.729,0,0.867006404,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2017 21:00,294.1158014,0,2243.732968,0,0,0,85.19289006,0,58.59659846,36.42172013,78.12879794,0,7.816930382,26.24443308,0,1.71443134,0,2186.83727,56.89569783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42791.65949,45058.09818,47031.58144,0,39542.45381,0,0,0,0,0,0,0,0,50287.11655,153793.5718,165581.7342,0,71191.21716,0,0,294.1158014,294.1158014,0,326.7953349,0,294.1158014,326.7953349,0,193.85852,0,0,294.1158,193.858,0,100.258,0,0.696922523,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2017 22:00,219.442484,0,249.2430833,0,0,0,16.30017117,0,58.59659846,36.42172013,80.91588235,0,1.430366811,25.34294926,0,0.434795838,0,209.7420275,39.50105579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29894.13411,0,0,0,0,0,0,38025.15427,0,0,0,0,0,0,0,219.442484,219.442484,0,243.8249823,0,219.442484,243.8249823,0,193.8578,0,0,219.44249,193.858,0,25.584,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/2/2017 23:00,169.9341189,0,205.4953245,0,0,0,9.80370408,0,29.29829923,36.42172013,78.12879794,0,1.940610588,14.10448473,0,0.236502193,0,174.4379695,31.05735499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5558.35888,10227.22279,0,0,0,0,0,0,0,0,0,0,0,13782.61168,26279.6929,0,0,0,0,169.9341189,169.9341189,0,188.8156877,0,169.9341189,188.8156877,0,193.85849,0,0,169.93411,169.934,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 0:00,129.2147963,0,23.25309369,0,0,0,0,0,14.64914961,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,23.25309369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2147963,129.2147963,0,143.5719959,0,129.2147963,143.5719959,0,169.93411,0,0,129.2148,129.215,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 1:00,176.7489204,0,1020.277074,0,0,0,19.06750261,0,14.64914961,34.51937071,78.12879794,0,4.336265586,25.59946706,0,0.448366828,0,1020.277074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16613.40029,17049.31038,0,0,0,0,0,0,0,0,0,0,0,92347.90859,106788.7835,0,0,0,0,176.7489204,176.7489204,0,196.3876893,0,176.7489204,196.3876893,0,129.2148,0,0,176.74892,176.749,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 2:00,127.2973183,0,6.84557919,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,6.84557919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,176.74892,0,0,127.29732,127.297,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 3:00,178.7436715,0,845.4682494,0,0,0,20.54785921,0,14.64914961,34.51937071,78.12879794,0,4.893680624,25.53492834,0,0.469885014,0,845.4682494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16814.08311,17199.31821,0,4252.405891,0,0,0,0,0,0,0,0,0,69822.09919,84142.05742,0,9843.305685,0,0,178.7436715,178.7436715,0,198.6040794,0,178.7436715,198.6040794,0,127.29732,0,0,178.74367,178.744,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 4:00,127.2973183,0,0,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,178.74367,0,0,127.29732,127.297,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 5:00,181.9594612,0,1854.594334,0,0,0,22.18509557,0,14.64914961,34.51937071,78.12879794,0,6.0085107,25.97620832,0,0.492328299,0,1854.594334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13748.87224,14157.44458,0,14067.77964,0,0,0,96.11199405,0,0,0,0,0,141972.9877,154861.9411,0,51932.63385,0,0,181.9594612,181.9594612,0,202.1771791,0,181.9594612,202.1771791,0,127.29732,0,0,181.95946,181.959,0,0,0,0.653519601,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 6:00,234.3479277,0,1183.080435,0,0,0,55.81900955,0,29.29829923,34.51937071,82.52504912,0,5.277284835,25.8248625,0,1.084051783,0,1176.234809,6.845625298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41633.81087,0,0,47220.38245,0,28097.65013,0,0,0,0,0,0,65174.82448,70100.51408,0,0,79152.9062,0,0,0,234.3479277,234.3479277,0,260.3865864,0,234.3479277,260.3865864,0,181.95946,0,0,234.34793,193.858,0,40.49,0,0.584830057,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 7:00,212.0212048,0,2291.401428,0,0,0,30.78452343,0,29.29829923,36.42172013,82.52504912,0,6.0085107,26.33649687,0,0.646605309,0,2249.311261,42.09016702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16025.23082,15768.18742,0,25896.00491,0,0,133.24651,281.0900851,0,0,0,0,0,159005.408,168064.5206,0,128304.7244,0,0,212.0212048,212.0212048,0,235.5791164,0,212.0212048,235.5791164,0,193.85793,0,0,212.02121,193.858,0,18.163,0,0.554017103,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 8:00,241.1689839,0,4013.98658,0,0,0,0,0,87.89489768,36.42172013,103.4442171,0,11.28579554,2.122353495,0,0,0,3947.57666,66.40992065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34355.10009,38602.8029,37656.49741,28950.82196,39379.21564,47084.10737,46772.53549,61086.16102,158996.5792,168056.8709,71219.63164,128059.0023,0,0,241.1689839,241.1689839,0,267.9655377,0,241.1689839,267.9655377,0,193.85821,0,13.943,241.19443,179.405,0,47.846,0,0.472848574,0,0,0,0,13.943,0,13.943,0,0,0,0,0
1/3/2017 9:00,452.3913966,0,3294.018454,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.631112684,0,0,0,3186.958313,107.060141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36440.75637,32337.92949,30220.1785,31177.95859,38883.49328,50448.73573,1471.424419,24017.57899,159000.2061,168060.9066,16867.96539,94813.67447,0,0,452.3913966,452.3913966,0,502.6571074,0,452.3913966,502.6571074,0,179.40543,0,290.335,452.63354,1.465,0,160.833,0,0.2,0,0,0,0,290.335,0,290.335,0,0,0,0,0
1/3/2017 10:00,452.367602,0,3298.043661,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.607318045,0,0,0,3174.568588,123.4750736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38064.32832,31174.74303,28685.5986,32861.51079,40302.07143,52330.42429,4674.814744,29865.63475,159000.1696,168061.2197,22164.80023,72438.74501,0,0,452.367602,452.367602,0,502.6306689,0,452.367602,502.6306689,0,1.46554,0,510.486,452.7167,0,0,0,0,0.288061576,0,0,0,0,510.486,57.769,452.717,0,0,0,0,0
1/3/2017 11:00,452.2734254,0,3129.466178,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.513141403,0,0,0,3006.309367,123.1568116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36466.4395,30479.29184,28483.63356,31390.36295,38462.27116,50537.88108,0,23963.46298,158997.0424,168058.0958,9583.140957,63415.96973,0,0,452.2734254,452.2734254,0,502.5260282,0,452.2734254,502.5260282,0,-0.0003,0,613.534,452.70166,0,0,0,0,0.533232391,0,0,0,0,613.534,160.833,452.701,0,0,0,0,0
1/3/2017 12:00,467.8332609,0,2972.970857,0,0,0,0,0,263.6846931,0,191.4502139,0,11.28579554,1.412558366,0,0,0,2824.202334,148.7685235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36670.69619,29356.40701,27166.95468,31332.49791,38474.47532,50479.01893,0,18360.33957,151270.5731,165579.3357,0,48226.86969,0,0,467.8332609,467.8332609,0,519.8147343,0,467.8332609,519.8147343,0,0.00066,0,629.14,468.30722,0,0,0,0,0.778403206,0,0,0,0,629.14,160.833,468.307,0,0,0,0,0
1/3/2017 13:00,448.3650203,0,3112.779811,0,0,0,0,0,263.6846931,0,171.9180144,0,11.28579554,1.476517281,0,0,0,2945.288839,167.4909717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36384.16513,28669.65301,25833.32028,31181.97321,38451.9994,50393.48478,1143.032389,26522.69874,158991.4166,168052.0696,4727.940378,54395.71177,0,0,448.3650203,448.3650203,0,498.1833559,0,448.3650203,498.1833559,0,0.00022,0,594.219,448.8498,0,0,0,0,1,0,0,0,0,594.219,145.369,448.85,0,0,0,0,0
1/3/2017 14:00,452.2096649,0,3018.743185,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.449380912,0,0,0,2847.425746,171.3174391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38560.91212,30576.59829,28365.26274,33219.44607,40302.39547,52385.7861,0,16837.76573,150133.847,168048.242,0,41397.18378,0,0,452.2096649,452.2096649,0,502.4551832,0,452.2096649,502.4551832,0,-0.0002,0,452.698,452.69727,0,0,0,0,1,0,0,0,0,452.698,0,452.698,0,0,0,0,0
1/3/2017 15:00,452.1025454,0,2784.266075,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.342261475,0,0,0,2678.106727,106.159348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40238.28468,32024.61304,29319.54195,34344.30736,42050.44517,53905.79018,0,13026.97411,133656.2754,148587.674,0,35754.15941,0,0,452.1025454,452.1025454,0,502.3361616,0,452.1025454,502.3361616,0,-0.00073,0,452.566,452.56564,0,0,0,0,1,0,0,0,0,452.566,0,452.566,0,0,0,0,0
1/3/2017 16:00,452.0360573,0,2704.8863,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.27577339,0,0,0,2592.019426,112.8668742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40295.77977,32004.64462,29164.3719,33690.48961,42118.2522,53910.35747,0,13026.9424,124311.8979,138398.1379,0,35615.74064,0,0,452.0360573,452.0360573,0,502.2622859,0,452.0360573,502.2622859,0,-0.00036,0,452.469,452.46948,0,0,0,0,1,0,0,0,0,452.469,0,452.469,0,0,0,0,0
1/3/2017 17:00,474.1946952,0,2797.695617,0,0,0,0,0,263.6846931,0,197.886881,0,11.28579554,1.337325611,0,0,0,2662.638662,135.056955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42157.48399,33828.88944,30969.96314,35316.9647,43921.0883,55791.44274,0,12745.48322,125282.9519,139363.9277,0,36304.79551,0,0,474.1946952,474.1946952,0,526.8829946,0,474.1946952,526.8829946,0,0.00048,0,428.358,474.54428,46.186,0,0,0,1,0,0,0,0,428.358,0,428.358,0,0,0,0,0
1/3/2017 18:00,301.2070638,0,3401.861882,0,0,0,0,0,146.4914961,36.42172013,105.2755821,0,11.28579554,1.732469863,0,0,0,3313.767468,88.09441361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42872.68333,35323.1037,32467.80032,37206.82433,45100.78668,55935.06549,25501.59049,34993.72436,154197.7296,168038.543,16071.27253,64455.69783,0,0,301.2070638,301.2070638,0,334.6745153,0,301.2070638,334.6745153,0,46.18628,0,212.703,301.4591,88.756,0,0,0,1,0,0,0,0,212.703,0,212.703,0,0,0,0,0
1/3/2017 19:00,300.1975202,0,1986.87778,0,0,0,65.92220086,0,87.89489768,36.42172013,78.12879794,0,6.163964824,24.48972886,0,1.176209879,0,1917.065181,69.81259833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43417.30196,45000.45753,0,34485.13336,13760.76158,0,0,0,0,0,0,19289.71474,0,148230.1418,156675.7909,0,73357.21591,0,0,300.1975202,300.1975202,0,333.5528002,0,300.1975202,333.5528002,0,88.7561,0,34.219,300.255,193.858,0,72.177,0,0.877554225,0,0,0,0,34.219,0,34.219,0,0,0,0,0
1/3/2017 20:00,202.4605444,0,58.38440519,0,0,0,0,0,87.89489768,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,58.38440519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.4605444,202.4605444,0,224.9561604,0,202.4605444,224.9561604,0,193.859,0,0,202.46054,193.858,0,8.602,0,0.862960634,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 21:00,281.6821581,0,2254.923043,0,0,0,73.5135353,0,58.59659846,36.42172013,78.12879794,0,7.438877511,26.27525853,0,1.307370252,0,2194.230864,60.69217818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40425.54637,41097.59621,0,38642.74678,29743.23593,0,0,0,0,0,0,38227.70018,0,158981.9693,168039.9573,0,83877.29649,0,0,281.6821581,281.6821581,0,312.9801757,0,281.6821581,312.9801757,0,193.85854,0,0,281.68216,193.858,0,87.824,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 22:00,175.9493296,0,40.53856374,0,0,0,0,0,58.59659846,36.42172013,80.91588235,0,0,0.015128622,0,0,0,0,40.53856374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.9493296,175.9493296,0,195.4992551,0,175.9493296,195.4992551,0,193.85816,0,0,175.94933,175.949,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/3/2017 23:00,178.7477507,0,380.8502882,0,0,0,13.94805469,0,29.29829923,36.42172013,78.12879794,0,2.824594278,17.82253845,0,0.30374596,0,357.5631979,23.28709029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10453.70509,13014.58503,0,0,0,0,0,0,0,0,0,0,0,33192.99622,45554.86129,0,0,0,0,178.7477507,178.7477507,0,198.6086119,0,178.7477507,198.6086119,0,175.94933,0,0,178.74776,178.748,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 0:00,129.2147963,0,30.9762571,0,0,0,0,0,14.64914961,36.42172013,78.12879794,0,0,0.015128622,0,0,0,0,30.9762571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.2147963,129.2147963,0,143.5719959,0,129.2147963,143.5719959,0,178.74776,0,0,129.2148,129.215,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 1:00,180.0830572,0,1383.253693,0,0,0,21.41548804,0,14.64914961,34.51937071,78.12879794,0,5.172388143,25.76426075,0,0.433601979,0,1383.253693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16151.1557,16475.70272,0,6571.322705,0,0,0,0,0,0,0,0,0,116220.1089,131177.1631,0,20811.01682,0,0,180.0830572,180.0830572,0,200.0922857,0,180.0830572,200.0922857,0,129.2148,0,0,180.08305,180.083,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 2:00,127.2973183,0,0,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,180.08305,0,0,127.29732,127.297,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 3:00,183.9574579,0,1327.911725,0,0,0,24.45103898,0,14.64914961,34.51937071,78.12879794,0,6.0085107,25.72538493,0,0.475205011,0,1321.067229,6.84449553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15914.2791,16532.89356,0,14182.98467,0,0,0,0,0,0,0,0,0,101423.9014,111212.0789,0,50120.42835,0,0,183.9574579,183.9574579,0,204.3971754,0,183.9574579,204.3971754,0,127.29732,0,0,183.95746,183.957,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 4:00,127.2973183,0,0,0,0,0,0,0,14.64914961,34.51937071,78.12879794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.2973183,127.2973183,0,141.4414647,0,127.2973183,141.4414647,0,183.95746,0,0,127.29732,127.297,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 5:00,182.511477,0,1823.652306,0,0,0,22.80955724,0,14.64914961,34.51937071,78.12879794,0,6.0085107,25.96255019,0,0.433540644,0,1823.652306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14565.13508,15164.51596,0,13570.44115,0,0,20.45999431,185.7923645,0,0,0,0,0,136030.4773,148184.6693,0,65128.56437,0,0,182.511477,182.511477,0,202.79053,0,182.511477,202.79053,0,127.29732,0,0,182.51147,182.511,0,0,0,0.713970042,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 6:00,233.9917487,0,1151.076497,0,0,0,55.64996974,0,29.29829923,34.51937071,82.52504912,0,5.277284835,25.78159375,0,0.940181292,0,1151.076497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42455.06109,0,0,46484.4609,0,27674.69996,0,0,0,0,0,0,68201.00218,54536.69466,0,0,83813.31834,0,0,0,233.9917487,233.9917487,0,259.9908319,0,233.9917487,259.9908319,0,182.51147,0,0,233.99174,193.858,0,40.134,0,0.645884745,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 7:00,210.7446147,0,2293.452494,0,0,0,29.6211304,0,29.29829923,36.42172013,82.52504912,0,6.0085107,26.33034218,0,0.539562978,0,2249.497381,43.95511339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15940.7171,15934.60564,0,23245.48687,0,0,64.35569486,177.3332075,0,0,0,0,0,158551.015,167584.913,0,127932.5665,0,0,210.7446147,210.7446147,0,234.160683,0,210.7446147,234.160683,0,193.85774,0,0,210.74461,193.858,0,16.886,0,0.617237487,0,0,0,0,0,0,0,0,0,0,0,0
1/4/2017 8:00,242.4362436,0,4875.417179,0,0,0,0,0,87.89489768,36.42172013,103.4442171,0,11.28579554,3.38961315,0,0,0,4808.245899,67.1712806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61261.7129,67086.33274,66247.25699,56083.96864,67829.09313,74010.15323,52212.71969,54975.11013,158537.8269,167572.3166,79336.65815,127896.5214,0,0,242.4362436,242.4362436,0,269.373604,0,242.4362436,269.373604,0,193.85861,0,12.099,242.45697,145.247,0,85.111,0,0.472848574,0,0,0,0,12.099,0,12.099,0,0,0,0,0
1/4/2017 9:00,453.4378323,0,4015.421365,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,2.677548336,0,0,0,3905.978685,109.4426799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58788.15251,58151.63278,56662.43769,53198.1307,61403.20613,73032.76102,2508.149677,20734.44459,158542.4683,167577.1844,23212.86697,121999.4554,0,0,453.4378323,453.4378323,0,503.8198137,0,453.4378323,503.8198137,0,145.24697,0,234.681,453.69742,58.183,0,160.833,0,0.2,0,0,0,0,234.681,0,234.681,0,0,0,0,0
1/4/2017 10:00,452.7424952,0,3479.886714,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.982211259,0,0,0,3354.545349,125.341365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49034.7006,45384.96917,43691.70513,43378.68192,50395.63709,62795.75243,0,11964.23594,158548.2051,167583.2132,14394.99311,86613.84743,0,0,452.7424952,452.7424952,0,503.0472169,0,452.7424952,503.0472169,0,58.18342,0,495.989,453.0883,0,0,0,0,0.265397019,0,0,0,0,495.989,42.901,453.088,0,0,0,0,0
1/4/2017 11:00,452.401904,0,3130.808284,0,0,0,0,0,263.6846931,0,175.7897954,0,11.28579554,1.641620076,0,0,0,3012.992883,117.8154003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42421.11413,37552.12626,35853.33654,36728.45622,43585.70765,55881.26191,0,6520.558978,158551.9247,167587.1207,0,61553.70067,0,0,452.401904,452.401904,0,502.6687823,0,452.401904,502.6687823,0,0.0003,0,613.661,452.8278,0,0,0,0,0.510567833,0,0,0,0,613.661,160.833,452.828,0,0,0,0,0
1/4/2017 12:00,467.9307968,0,3038.644971,0,0,0,0,0,263.6846931,0,191.4502139,0,11.28579554,1.510094304,0,0,0,2889.626358,149.0186126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38933.22656,33514.81873,32054.01759,32950.01993,40254.74645,52146.9551,0,6954.577522,158556.8083,167592.2254,0,52061.78588,0,0,467.9307968,467.9307968,0,519.9231076,0,467.9307968,519.9231076,0,-0.0002,0,629.236,468.40237,0,0,0,0,0.755738648,0,0,0,0,629.236,160.833,468.403,0,0,0,0,0
1/4/2017 13:00,448.4341912,0,3101.078002,0,0,0,0,0,263.6846931,0,171.9180144,0,11.28579554,1.545688179,0,0,0,2928.946319,172.1316831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40401.70866,35190.38918,33970.23439,33897.82258,41776.84527,53593.93353,0,8500.548887,158561.712,167809.6085,0,46308.48993,0,0,448.4341912,448.4341912,0,498.2602124,0,448.4341912,498.2602124,0,-0.00063,0,609.151,448.91428,0,0,0,0,1,0,0,0,0,609.151,160.237,448.914,0,0,0,0,0
