Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),Cooling:Electricity(kWh),Heating:Electricity(kWh),InteriorLights:Electricity(kWh),ExteriorLights:Electricity(kWh),InteriorEquipment:Electricity(kWh),Fans:Electricity(kWh),Pumps:Electricity(kWh),WaterSystems:Electricity(),HeatRejection:Electricity(kWh),HeatRejection:Gas(kBtu),Heating:Gas(kBtu),WaterSystems:Gas(kBtu),InteriorEquipment:Gas(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),1 ZONE VAV 1 CLG COIL(W),1 ZONE VAV 2 CLG COIL(W),1 ZONE VAV 3 CLG COIL(W),1 ZONE VAV 4 CLG COIL(W),1 ZONE VAV 5 CLG COIL(W),1 ZONE VAV CLG COIL(W),1 ZONE VAV 1 MAIN HTG COIL(W),1 ZONE VAV 2 MAIN HTG COIL(W),1 ZONE VAV 3 MAIN HTG COIL(W),1 ZONE VAV 4 MAIN HTG COIL(W),1 ZONE VAV 5 MAIN HTG COIL(W),1 ZONE VAV MAIN HTG COIL(W),BUILDING STORY 1 THERMALZONE REHEAT COIL(W),BUILDING STORY 2 THERMALZONE REHEAT COIL(W),BUILDING STORY 3 THERMALZONE REHEAT COIL(W),BUILDING STORY 4 THERMALZONE REHEAT COIL(W),BUILDING STORY 5 THERMALZONE REHEAT COIL(W),BUILDING STORY 6 THERMALZONE REHEAT COIL(W),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kVA),ElectricityProduced:Facility Apparent Power(kVA),Net Power(kW),Net Apparent Power(kVA),Ice Thermal Storage End Fraction(),Cooling Coil Ice Thermal Storage End Fraction()
2017/11/11 07:00:00,216.73953015491935,0,1331.3813419798164,18.021653073214136,0.0,32.55366580911169,36.421720134292485,97.66099742733522,4.4372801075755115,27.15176160219985,0,0.49245200119044963,0,1288.328602671845,43.05273930797146,0,0,0,0,0,0,0,0,0,0,0,0.0,16198.756237644347,16735.771982274313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115011.63987829698,128016.88695186963,0.0,0.0,0,0,216.73953015491935,216.73953015491935,0.0,240.8217001721326,0.0,216.73953015491935,240.8217001721326,0,0
2017/11/11 08:00:00,230.5171058404306,0,1425.7015317921403,56.581779881229565,0.0,32.55366580911169,0.0,107.17922831215222,5.6354146067537805,27.275483701453663,0,1.2915335297297057,0,1384.0162215776936,41.6853102144468,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,52529.37383901121,39637.53558531994,29778.0255603455,0.0,0.0,0.0,0.0,0.0,0.0,51047.5240769265,0.0,0.0,0.0,64110.2747012293,134893.88621797558,0,0,230.5171058404306,230.5171058404306,0.0,256.1301176004784,0.0,230.5171058404306,256.1301176004784,0,0
2017/11/11 09:00:00,233.07487711858846,0,2901.938075930945,0.0,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553392,1.2931440795309443,0,0.0,0,2849.4999091369027,52.43816679404284,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5656.434048752917,14817.863750574132,14013.06286794451,1085.6697628492714,7306.802742719844,23301.541457993535,29265.27795699408,1054.1337067116442,163308.82123549044,172399.25703943978,49842.66299093982,117314.17429746437,0,0,233.07487711858846,233.07487711858846,0.0,258.9720856873205,0.0,233.07487711858846,258.9720856873205,0,0
2017/11/11 10:00:00,263.81839358550326,0,2537.7587651039066,4.076451371857817,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553392,27.744466339973496,0,0.21574283461447988,0,2471.3479977647726,66.41076733913364,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2108.624831649283,0.0,0.0,2472.364968384057,5105.354150391487,3509.876835192719,0.0,3638.6864312174616,20228.90923123296,19015.999920961105,0.0,163310.22837677365,172400.908934006,36132.23085873096,85743.59204055462,0,0,263.81839358550326,263.81839358550326,0.0,293.13154842833694,0.0,263.81839358550326,293.13154842833694,0,0
2017/11/11 11:00:00,265.35202318027706,0,2356.267665703676,5.681356642253662,0.0,97.66099742733506,0.0,122.07624678416904,12.044488827553389,27.658497269241426,0,0.2304362297244224,0,2299.0989910203507,57.16867468332473,0,0,0,0,0,0,0,0,0,0,0,0.0,447.8963599271442,2000.186032568524,1930.4138779836217,0.0,0.0,2361.9720945089853,1263.9844149469243,583.2031693159126,0.0,3628.9411399428272,20509.807664113625,13793.044111393088,0.0,161797.55856859166,172407.61023126106,25963.78903488301,67498.07250565037,0,0,265.35202318027706,265.35202318027706,0.0,294.83558131141893,0.0,265.35202318027706,294.83558131141893,0,0
2017/11/11 12:00:00,282.2767512746641,0,1933.2230609499209,13.156626626899133,0.0,97.66099742733506,0.0,131.59447766898606,12.044488827553389,27.40552917788208,0,0.4146315460083193,0,1857.6213886798162,75.60167227010471,0,0,0,0,0,0,0,0,0,0,0,1409.0125573509754,4095.383027266747,6689.986789776343,5498.327765541415,14.431027275804041,0.0,0.0,0.0,0.0,0.0,0.0,16957.46422092914,10401.53749922011,0.0,134170.78876850568,146635.93011087168,18166.940191750924,56441.2312051802,0,0,282.2767512746641,282.2767512746641,0.0,313.6408347496268,0.0,282.2767512746641,313.6408347496268,0,0
2017/11/11 13:00:00,225.33939631587685,0,1850.7920598450223,58.968091506408975,0.0,48.83049871366753,0.0,85.45337274891833,5.5417527546594085,25.2081793015957,0,1.3375012906269155,0,1789.8217900209743,60.970269824047875,0,0,0,0,0,0,0,0,0,0,0,0.0,45814.12188452991,48142.99846980412,0.0,34587.411556017454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138769.34356204089,149692.74725382726,0.0,56811.23035138547,0,0,225.33939631587685,225.33939631587685,0.0,250.37710701764095,0.0,225.33939631587685,250.37710701764095,0,0
2017/11/11 14:00:00,134.29900008499447,0,64.67211964617536,0.0,0.0,48.83049871366753,0.0,85.45337274891833,0.0,0.01512862240861282,0,0.0,0,0.0,64.67211964617536,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.29900008499447,134.29900008499447,0.0,149.22111120554942,0.0,134.29900008499447,149.22111120554942,0,0
2017/11/11 15:00:00,238.7739165979434,0,2066.326560810929,68.94926568892552,0.0,48.83049871366753,0.0,85.45337274891833,6.40294142675132,27.56933477436616,0,1.5685032453145342,0,2013.5342014086139,52.792359402315256,0,0,0,0,0,0,0,0,0,0,0,0.0,46135.091834142186,48008.645139803004,0.0,46100.23957023221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158552.26568499624,171077.16419593702,0.0,70244.5295898254,0,0,238.7739165979434,238.7739165979434,0.0,265.30435177549265,0.0,238.7739165979434,265.30435177549265,0,0
2017/11/11 16:00:00,134.29900008499447,0,46.08014259093484,0.0,0.0,48.83049871366753,0.0,85.45337274891833,0.0,0.015128622408612815,0,0.0,0,0.0,46.08014259093484,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,134.29900008499447,134.29900008499447,0.0,149.22111120554942,0.0,134.29900008499447,149.22111120554942,0,0
2017/11/11 17:00:00,239.23175936091212,0,2114.8201998830727,66.0107169396583,0.0,48.83049871366753,0.0,88.93722826369772,6.40294142675132,27.609437272144973,0,1.4409367449922421,0,2066.1784280882416,48.64177179483092,0,0,0,0,0,0,0,0,0,0,0,0.0,43395.29690658697,44606.28590902673,0.0,45621.64133786358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163297.5354285606,172385.3100393421,0.0,77955.87427923341,0,0,239.23175936091212,239.23175936091212,0.0,265.813065956569,0.0,239.23175936091212,265.813065956569,0,0
2017/11/11 18:00:00,125.95942973175835,0,31.706902930058884,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.015128622408612812,0,0.0,0,0.0,31.706902930058884,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.95942973175835,125.95942973175835,0.0,139.95492192417595,0.0,125.95942973175835,139.95492192417595,0,0
2017/11/11 19:00:00,170.80154987373788,0,381.1105413612304,16.837618667179168,0.0,16.276832904555846,36.421720134292485,76.72960358528081,3.2113940966581183,20.883042412894444,0,0.4413380728770265,0,349.51261525949855,31.59792610173184,0,0,0,0,0,0,0,0,0,0,0,0.0,11957.47009073443,14828.17821807171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33335.70164806017,46754.8231187122,0.0,0.0,0,0,170.80154987373788,170.80154987373788,0.0,189.77949985970875,0.0,170.80154987373788,189.77949985970875,0,0
2017/11/11 20:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/11 21:00:00,177.7248726957501,0,800.399283969188,19.885201038306693,0.0,16.276832904555846,36.421720134292485,73.2457480705014,4.4372801075755115,26.948300863916803,0,0.5097895766013547,0,793.5537122666817,6.84557170250615,0,0,0,0,0,0,0,0,0,0,0,0.0,17284.588482418065,17645.342431995014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71456.35622210725,85205.91512157052,0.0,0.0,0,0,177.7248726957501,177.7248726957501,0.0,197.47208077305567,0.0,177.7248726957501,197.47208077305567,0,0
2017/11/11 22:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/11 23:00:00,176.3710726874789,0,831.5766947499736,18.56815823360526,0.0,16.276832904555846,36.421720134292485,73.2457480705014,4.437280107575511,26.94568361020038,0,0.4756496267480346,0,831.5766947499736,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16471.27578885868,17232.38568627851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76851.06672598558,83038.81380784753,0.0,0.0,0,0,176.3710726874789,176.3710726874789,0.0,195.9678585416432,0.0,176.3710726874789,195.9678585416432,0,0
2017/11/12 00:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/12 01:00:00,180.2831015818103,0,908.9940185756193,23.11444948721638,0.0,16.276832904555846,34.5193707096774,73.2457480705014,5.616676899080997,26.953461782294244,0,0.5565617284840543,0,902.1484902511256,6.8455283244937135,0,0,0,0,0,0,0,0,0,0,0,0.0,16788.010111708085,17473.342930850664,0.0,9368.648003957162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73091.50170645704,81280.85617287118,0.0,19003.491974051223,0,0,180.2831015818103,180.2831015818103,0.0,200.31455731312258,0.0,180.2831015818103,200.31455731312258,0,0
2017/11/12 02:00:00,124.04195168473466,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.04195168473466,124.04195168473466,0.0,137.82439076081627,0.0,124.04195168473466,137.82439076081627,0,0
2017/11/12 03:00:00,184.5448913991535,0,914.4177790505458,26.53372079850397,0.0,16.276832904555846,34.5193707096774,73.2457480705014,6.40294142675132,26.938178143671173,0,0.6280993454923868,0,914.4177790505458,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16878.368987758917,17590.724602680224,0.0,16423.836486088934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66334.10244102932,73424.37990275503,0.0,35854.297174157364,0,0,184.5448913991535,184.5448913991535,0.0,205.04987933239278,0.0,184.5448913991535,205.04987933239278,0,0
2017/11/12 04:00:00,124.04195168473466,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,124.04195168473466,124.04195168473466,0.0,137.82439076081627,0.0,124.04195168473466,137.82439076081627,0,0
2017/11/12 05:00:00,183.69063840797472,0,1101.0063785619448,25.614606434922496,0.0,16.276832904555846,34.5193707096774,73.2457480705014,6.40294142675132,27.027428227564716,0,0.6037106340015419,0,1101.0063785619448,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,15926.44635709067,16504.12410519401,0.0,16539.917105916415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79508.09543253927,86554.99586151872,0.0,38657.84066345818,0,0,183.69063840797472,183.69063840797472,0.0,204.10070934219414,0.0,183.69063840797472,204.10070934219414,0,0
2017/11/12 06:00:00,127.52580719951405,0,6.845484992644344,0.0,0.0,16.276832904555846,34.5193707096774,76.72960358528081,0.0,0.0,0,0.0,0,0.0,6.845484992644344,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,127.52580719951405,127.52580719951405,0.0,141.6953413327934,0.0,127.52580719951405,141.6953413327934,0,0
2017/11/12 07:00:00,186.00504409253617,0,1294.4073749637516,25.94876391722978,0.0,16.276832904555846,36.421720134292485,73.2457480705014,6.40294142675132,27.104969651401287,0,0.6040679878040491,0,1261.5218613508362,32.885513612915304,0,0,0,0,0,0,0,0,0,0,0,0.0,16411.520890561907,17057.479352929982,0.0,16220.295434273045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93238.18143709372,101791.01896324476,0.0,43936.35542538009,0,0,186.00504409253617,186.00504409253617,0.0,206.67227121392906,0.0,186.00504409253617,206.67227121392906,0,0
2017/11/12 08:00:00,89.53770959746585,0,22.81333633435746,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.81333633435746,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/11/12 09:00:00,149.9688203314325,0,1173.4513727022593,26.351737385331727,0.0,16.276832904555846,0.0,73.2457480705014,6.40294142675132,27.071207764326275,0,0.6203527799659616,0,1150.675031027911,22.77634167434841,0,0,0,0,0,0,0,0,0,0,0,0.0,16791.437333038986,17460.101704876826,0.0,16284.10913195488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86869.1912553834,96077.46169385676,0.0,38075.08409614931,0,0,149.9688203314325,149.9688203314325,0.0,166.63202259048057,0.0,149.9688203314325,166.63202259048057,0,0
2017/11/12 10:00:00,89.53770959746585,0,22.84407746743855,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,22.84407746743855,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/11/12 11:00:00,150.0808294048847,0,1102.8351242415501,26.46177972904978,0.0,16.276832904555846,0.0,73.2457480705014,6.40294142675132,27.042836412618815,0,0.6506908614075256,0,1080.0197979074158,22.815326334134493,0,0,0,0,0,0,0,0,0,0,0,0.0,16710.779956037237,17248.542487952138,0.0,16801.324618753722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85504.77745619105,95873.46229324557,0.0,24252.15976572193,0,0,150.0808294048847,150.0808294048847,0.0,166.75647711653855,0.0,150.0808294048847,166.75647711653855,0,0
2017/11/12 12:00:00,89.53770959746585,0,31.1691103517114,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612815,0,0.0,0,0.0,31.1691103517114,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/11/12 13:00:00,140.17876082365152,0,721.9206421172438,18.79739537391859,0.0,16.276832904555846,0.0,73.2457480705014,4.4372801075755115,26.892658776136518,0,0.5288455909636341,0,690.7161165234115,31.204525593832322,0,0,0,0,0,0,0,0,0,0,0,0.0,16914.3172360216,17588.47492716614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61411.454508539464,69989.0754569858,0.0,0.0,0,0,140.17876082365152,140.17876082365152,0.0,155.7541786929461,0.0,140.17876082365152,155.7541786929461,0,0
2017/11/12 14:00:00,89.53770959746585,0,32.40646070165924,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612812,0,0.0,0,0.0,32.40646070165924,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/11/12 15:00:00,140.11611615469675,0,573.7554848099694,18.763817856541838,0.0,16.276832904555846,0.0,73.2457480705014,4.4372801075755115,26.835323418865034,0,0.5571137966571442,0,542.558636934956,31.19684787501351,0,0,0,0,0,0,0,0,0,0,0,0.0,16916.24200763845,17563.640467389607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48489.880822184205,55258.87919537109,0.0,0.0,0,0,140.11611615469675,140.11611615469675,0.0,155.68457350521862,0.0,140.11611615469675,155.68457350521862,0,0
2017/11/12 16:00:00,89.53770959746585,0,22.844178753458113,0.0,0.0,16.276832904555846,0.0,73.2457480705014,0.0,0.015128622408612812,0,0.0,0,0.0,22.844178753458113,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,89.53770959746585,89.53770959746585,0.0,99.48634399718428,0.0,89.53770959746585,99.48634399718428,0,0
2017/11/12 17:00:00,140.0513726644816,0,681.0420764094533,18.690983434766125,0.0,16.276832904555846,0.0,73.2457480705014,4.4372801075755115,26.863935309464324,0,0.5365928376183761,0,658.2036381279042,22.83843828154909,0,0,0,0,0,0,0,0,0,0,0,0.0,16849.514378885877,17527.162181064214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56836.06499461695,63322.12554080155,0.0,0.0,0,0,140.0513726644816,140.0513726644816,0.0,155.61263629386843,0.0,140.0513726644816,155.61263629386843,0,0
2017/11/12 18:00:00,129.44328524653773,0,30.41738922330396,0.0,0.0,16.276832904555846,36.421720134292485,76.72960358528081,0.0,0.015128622408612815,0,0.0,0,0.0,30.41738922330396,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,129.44328524653773,129.44328524653773,0.0,143.82587249615304,0.0,129.44328524653773,143.82587249615304,0,0
2017/11/12 19:00:00,184.14508478280706,0,975.7702242635924,24.56079992738109,0.0,16.276832904555846,36.421720134292485,73.2457480705014,6.0098091629161585,26.98053369316258,0,0.6496408899974777,0,975.7702242635924,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16701.343062684144,17350.594772702636,0.0,12851.866975392202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72982.62235960341,80159.01261379794,0.0,20609.547434371438,0,0,184.14508478280706,184.14508478280706,0.0,204.6056497586745,0.0,184.14508478280706,204.6056497586745,0,0
2017/11/12 20:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/12 21:00:00,186.63207935778607,0,831.5680097378582,26.660757537320713,0.0,16.276832904555846,36.421720134292485,73.2457480705014,6.40294142675132,26.920283365036315,0,0.7037959193279901,0,831.5680097378582,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16864.103203673032,17601.41043016677,0.0,16743.13158709001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64293.44775083788,70750.36869354175,0.0,25092.46967353664,0,0,186.63207935778607,186.63207935778607,0.0,207.36897706420675,0.0,186.63207935778607,207.36897706420675,0,0
2017/11/12 22:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/12 23:00:00,186.5077516094472,0,1186.6164648940799,26.39319935419987,0.0,16.276832904555846,36.421720134292485,73.2457480705014,6.40294142675132,27.057621424120157,0,0.7096882950261701,0,1179.7709485118617,6.8455163822181175,0,0,0,0,0,0,0,0,0,0,0,0.0,16631.029247296327,17258.413059714414,0.0,16694.26492608607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89198.82740744199,97878.37264483896,0.0,31125.1020077479,0,0,186.5077516094472,186.5077516094472,0.0,207.230835121608,0.0,186.5077516094472,207.230835121608,0,0
2017/11/13 00:00:00,125.94430110934974,0,0.0,0.0,0.0,16.276832904555846,36.421720134292485,73.2457480705014,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,125.94430110934974,125.94430110934974,0.0,139.93811234372194,0.0,125.94430110934974,139.93811234372194,0,0
2017/11/13 01:00:00,209.4169479862811,0,1041.5270168570505,26.816181770178122,0.0,16.276832904555846,34.5193707096774,97.66099742733522,6.40294142675132,27.01338601628915,0,0.7272377314940262,0,1041.5270168570505,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,17038.566013303156,17812.251375121945,0.0,16687.07752439368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81850.4151067409,90128.66233676333,0.0,27082.59091694566,0,0,209.4169479862811,209.4169479862811,0.0,232.68549776253454,0.0,209.4169479862811,232.68549776253454,0,0
2017/11/13 02:00:00,148.45720104156848,0,0.0,0.0,0.0,16.276832904555846,34.5193707096774,97.66099742733522,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,148.45720104156848,148.45720104156848,0.0,164.95244560174277,0.0,148.45720104156848,164.95244560174277,0,0
2017/11/13 03:00:00,209.047166274768,0,872.1425588485141,26.509135319306697,0.0,16.276832904555846,34.5193707096774,97.66099742733522,6.40294142675132,26.937173675454407,0,0.7407148116871042,0,872.1425588485141,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16766.330232533157,17500.623092533988,0.0,16554.15413914231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66514.26789808762,73221.68209420564,0.0,29152.21475239658,0,0,209.047166274768,209.047166274768,0.0,232.27462919418664,0.0,209.047166274768,232.27462919418664,0,0
2017/11/13 04:00:00,148.45720104156848,0,6.84547302886773,0.0,0.0,16.276832904555846,34.5193707096774,97.66099742733522,0.0,0.0,0,0.0,0,0.0,6.84547302886773,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,148.45720104156848,148.45720104156848,0.0,164.95244560174277,0.0,148.45720104156848,164.95244560174277,0,0
2017/11/13 05:00:00,209.4006343357268,0,974.3610201102199,26.841005675764475,0.0,16.276832904555846,34.5193707096774,97.66099742733522,6.40294142675132,26.960539450709557,0,0.7389467409329603,0,974.3610201102199,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,17095.27441267504,17875.349544780634,0.0,16578.575836606797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72500.12489490247,80082.86429691559,0.0,30503.088544472925,0,0,209.4006343357268,209.4006343357268,0.0,232.6673714841409,0.0,209.4006343357268,232.6673714841409,0,0
2017/11/13 06:00:00,170.22934791758294,0,0.0,0.0,0.0,32.55366580911169,34.5193707096774,103.15631139879383,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,170.22934791758294,170.22934791758294,0.0,189.14371990842548,0.0,170.22934791758294,189.14371990842548,0,0
